onset	duration	trial_type	response
104.2	2.0	orange	4
161.4	2.4	orange	3
281.1	1.6	orange	3
367.6	2.2	orange	3
489.7	2.5	orange	3
48.7	2.4	smelly-cheese	2
223.7	2.0	smelly-cheese	2
339.0	2.1	smelly-cheese	1
397.9	1.8	smelly-cheese	2
519.5	2.5	smelly-cheese	1
75.1	1.8	banana	2
192.3	2.1	banana	3
309.4	2.3	banana	3
459.5	2.5	banana	3
550.0	2.3	banana	4
18.8	1.3	asafetida	1
132.1	1.6	asafetida	1
253.0	2.2	asafetida	1
428.6	3.3	asafetida	1
585.4	1.9	asafetida	2
