onset	duration	trial_type	response
91.6	2.4	orange	4
148.4	2.4	orange	4
299.9	1.1	orange	4
418.8	1.1	orange	4
538.7	1.0	orange	4
3.0	1.1	smelly-cheese	2
178.8	1.1	smelly-cheese	2
272.0	2.1	smelly-cheese	2
450.6	1.3	smelly-cheese	2
510.6	1.3	smelly-cheese	2
32.1	1.2	banana	3
207.8	1.5	banana	3
240.5	1.0	banana	3
360.6	1.4	banana	3
479.9	1.0	banana	3
64.4	1.0	asafetida	2
121.4	1.1	asafetida	2
330.1	1.2	asafetida	1
391.5	1.2	asafetida	2
569.8	1.5	asafetida	2
