onset	duration	trial_type	response
189.3	1.3	orange	4
486.7	1.4	orange	4
40.1	1.3	orange	NoPress
277.8	1.4	orange	NoPress
426.0	1.4	orange	NoPress
12.9	1.4	smelly-cheese	1
158.6	1.3	smelly-cheese	1
307.0	1.3	smelly-cheese	1
365.9	1.2	smelly-cheese	1
574.8	1.2	smelly-cheese	1
70.4	1.5	banana	3
335.2	1.4	banana	3
455.8	1.4	banana	3
545.7	1.4	banana	4
129.8	1.4	banana	NoPress
99.9	1.5	asafetida	2
221.8	1.4	asafetida	2
250.9	1.2	asafetida	2
395.0	1.3	asafetida	2
514.7	1.4	asafetida	2
