onset	duration	trial_type	response
15.1	1.7	orange	1
135.6	1.1	orange	1
285.4	3.3	orange	1
471.0	1.3	orange	1
583.6	1.4	orange	1
74.8	1.7	smelly-cheese	1
226.8	1.2	smelly-cheese	1
343.6	1.3	smelly-cheese	1
376.2	1.1	smelly-cheese	1
523.2	1.2	smelly-cheese	1
105.8	1.2	banana	2
199.9	1.5	banana	2
256.9	1.3	banana	3
434.9	1.5	banana	3
493.4	1.4	banana	3
41.0	1.9	asafetida	1
167.2	1.7	asafetida	1
318.0	1.4	asafetida	1
405.6	1.5	asafetida	1
554.2	1.3	asafetida	1
