onset	duration	trial_type	response
101.5	1.1	orange	3
130.2	1.3	orange	3
276.9	1.1	orange	3
414.6	1.2	orange	3
561.8	1.0	orange	3
43.0	1.3	smelly-cheese	1
71.4	1.5	smelly-cheese	1
189.2	1.5	smelly-cheese	2
358.3	1.2	smelly-cheese	1
499.2	1.5	smelly-cheese	2
13.0	1.1	banana	1
220.4	1.0	banana	1
331.3	1.2	banana	1
444.9	1.3	banana	1
473.8	1.0	banana	1
160.9	1.4	asafetida	2
247.0	1.0	asafetida	NoPress
306.4	1.2	asafetida	2
385.4	1.2	asafetida	2
529.4	1.1	asafetida	2
