onset	duration	trial_type	response
32.9	1.0	orange	4
196.5	1.6	orange	4
282.7	1.8	orange	3
456.0	1.0	orange	4
484.6	2.2	orange	3
60.3	1.1	smelly-cheese	1
168.3	0.8	smelly-cheese	1
250.7	0.9	smelly-cheese	1
426.9	1.0	smelly-cheese	2
574.1	0.9	smelly-cheese	1
4.0	1.9	banana	3
112.4	1.8	banana	3
225.0	0.9	banana	3
340.5	1.1	banana	3
368.3	1.1	banana	3
543.0	1.1	banana	3
85.3	1.0	asafetida	1
140.2	1.1	asafetida	1
313.0	1.0	asafetida	1
396.1	1.0	asafetida	1
516.4	1.2	asafetida	1
