onset	duration	trial_type	response
90.4	1.9	orange	NoPress
265.7	2.0	orange	NoPress
476.9	2.0	orange	NoPress
134.1	2.0	isovaleric	NoPress
307.2	1.6	isovaleric	NoPress
387.6	1.7	isovaleric	NoPress
560.9	2.1	isovaleric	NoPress
9.2	2.2	banana	NoPress
44.2	1.8	banana	NoPress
345.2	2.0	banana	NoPress
520.5	2.0	banana	NoPress
608.7	1.9	banana	NoPress
176.1	1.7	asafetida	NoPress
220.7	1.5	asafetida	NoPress
433.5	2.1	asafetida	NoPress
649.2	2.0	asafetida	NoPress
