onset	duration	trial_type	response
37.5	3.8	orange	4
151.7	1.8	orange	4
302.7	4.0	orange	3
423.7	4.0	orange	4
545.9	4.0	orange	4
9.7	1.6	smelly-cheese	1
121.4	0.9	smelly-cheese	1
243.8	1.4	smelly-cheese	1
392.0	1.0	smelly-cheese	1
484.8	3.0	smelly-cheese	1
90.0	3.2	banana	4
182.0	2.1	banana	4
332.2	3.5	banana	3
453.9	4.1	banana	3
518.4	4.0	banana	3
63.8	1.5	asafetida	2
214.5	1.4	asafetida	1
273.6	1.7	asafetida	1
360.6	1.6	asafetida	1
580.6	2.7	asafetida	1
