onset	duration	trial_type	response
10.4	2.0	orange	3
179.7	3.8	orange	3
267.4	3.3	orange	3
455.0	3.1	orange	3
482.0	3.4	orange	3
38.8	2.4	smelly-cheese	1
147.3	0.9	smelly-cheese	2
237.8	1.0	smelly-cheese	1
426.7	2.9	smelly-cheese	1
573.8	2.0	smelly-cheese	1
91.6	2.4	banana	2
209.6	2.2	banana	2
327.6	2.8	banana	3
359.6	2.7	banana	3
544.0	1.8	banana	2
64.6	1.4	asafetida	1
120.4	1.4	asafetida	1
297.9	1.5	asafetida	1
393.0	1.4	asafetida	1
514.9	1.5	asafetida	1
