onset	duration	trial_type	response
65.8	2.9	orange	3
220.9	3.8	orange	3
315.4	2.4	orange	3
464.4	3.5	orange	4
526.3	2.4	orange	3
38.5	1.3	smelly-cheese	1
191.0	1.3	smelly-cheese	1
346.5	1.3	smelly-cheese	1
405.4	1.2	smelly-cheese	1
622.6	1.0	smelly-cheese	1
6.9	2.8	banana	3
98.4	3.8	banana	3
165.1	3.2	banana	3
373.8	2.7	banana	2
496.0	3.3	banana	2
591.7	2.3	banana	3
132.7	1.4	asafetida	1
254.9	1.3	asafetida	1
283.9	1.9	asafetida	1
434.1	1.4	asafetida	1
559.6	1.5	asafetida	1
