onset	duration	trial_type	response
86.8	2.0	orange	3
206.9	2.0	orange	3
358.2	2.6	orange	3
476.5	1.4	orange	3
592.6	1.9	orange	3
650.4	2.9	orange	3
59.0	2.2	banana	2
236.5	2.1	banana	2
325.6	1.9	banana	2
446.7	1.7	banana	3
537.1	0.9	banana	2
118.8	2.2	bacon	1
149.9	2.6	bacon	1
298.1	2.2	bacon	1
418.7	0.9	bacon	1
506.2	2.5	bacon	1
27.5	1.1	asafetida	2
179.4	2.0	asafetida	1
267.3	1.1	asafetida	1
392.2	2.0	asafetida	1
565.3	1.2	asafetida	1
619.1	1.2	asafetida	1
