onset	duration	trial_type	response
340.6	1.7	orange	4
65.9	2.4	orange	4
190.1	2.0	orange	4
494.1	1.7	orange	3
520.6	2.5	orange	3
95.7	2.3	smelly-cheese	2
220.0	1.9	smelly-cheese	3
276.5	2.4	smelly-cheese	2
399.6	2.3	smelly-cheese	2
583.5	3.4	smelly-cheese	4
5.8	3.9	banana	4
36.4	1.7	banana	4
246.5	1.8	banana	4
368.2	1.8	banana	3
440.0	2.0	banana	4
552.7	2.7	banana	4
129.0	1.4	asafetida	1
161.0	1.9	asafetida	2
309.5	1.8	asafetida	2
465.4	1.5	asafetida	1
612.7	1.5	asafetida	1
