onset	duration	trial_type	response
38.7	2.1	orange	3
69.0	2.0	orange	3
100.9	1.1	orange	3
128.8	1.0	orange	3
159.4	1.1	orange	3
330.6	1.2	smelly-cheese	3
358.7	1.1	smelly-cheese	1
383.8	1.3	smelly-cheese	1
409.5	1.3	smelly-cheese	1
441.3	1.3	smelly-cheese	1
11.4	1.1	banana	4
244.8	1.1	banana	4
272.5	0.8	banana	4
469.9	1.2	banana	4
527.6	1.3	banana	4
189.0	1.1	asafetida	1
216.7	0.6	asafetida	1
303.4	1.2	asafetida	1
497.4	1.3	asafetida	1
554.3	1.2	asafetida	1
