onset	duration	trial_type	response
2.5	1.8	banana	3
30.4	1.5	banana	3
58.2	1.4	orange	3
84.1	1.5	smelly-cheese	2
116.0	1.6	asafetida	1
144.8	1.3	smelly-cheese	2
177.3	1.7	orange	3
207.1	1.8	banana	3
237.3	1.8	asafetida	1
267.9	1.6	orange	3
300.4	1.6	banana	3
329.6	1.5	smelly-cheese	2
357.1	1.5	asafetida	1
385.9	1.9	asafetida	1
414.3	1.8	banana	3
439.8	1.6	orange	3
472.3	2.1	smelly-cheese	2
503.0	1.7	smelly-cheese	2
534.6	1.5	asafetida	1
565.6	1.9	orange	3
595.3	1.8	banana	3
