onset	duration	trial_type	response
58.4	2.3	orange	3
183.5	2.5	orange	3
325.7	1.4	orange	3
478.2	2.2	orange	3
505.6	2.1	orange	3
90.8	1.6	smelly-cheese	2
210.2	2.7	smelly-cheese	2
268.7	2.0	smelly-cheese	2
387.6	1.0	smelly-cheese	1
565.2	1.7	smelly-cheese	2
4.0	3.0	banana	2
30.1	3.2	banana	2
238.3	2.6	banana	2
358.6	3.0	banana	2
419.8	2.4	banana	2
535.2	3.1	banana	2
123.6	2.4	asafetida	1
153.0	2.8	asafetida	2
298.8	2.3	asafetida	1
449.1	1.8	asafetida	1
593.4	2.2	asafetida	1
